재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월 	당기 반기 누적 	전기 반기 3개월 	전기 반기 누적 	전기	전전기
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	entity00244561_udf_IS_2017111018504608_StatementOfComprehensiveIncomeAbstract	지분법손익	-249,808,935	-403,112,904	60,866,068	-33,674,139		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	dart_OtherGains	기타영업외수익	4,147,020,218	5,615,505,465	4,122,383,200	6,113,592,994		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	dart_OtherLosses	기타영업외비용	7,924,615,191	10,824,134,340	6,551,520,174	8,872,244,925		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	10,883,547,983	20,737,853,839	3,152,209,518	1,542,224,260		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	3,758,231,285	8,705,159,962	1,175,821,841	6,339,070,586		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLoss	반기순이익(손실)	7,125,316,698	12,032,693,877	1,976,387,677	-4,796,846,326		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_OtherComprehensiveIncome	기타포괄손익	385,463,801	989,929,872	418,732,546	605,908,186		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류되지 않는항목(세후기타포괄손익)	-18,116,112	-83,810,090	49,755,165	-116,536,845		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	      확정급여제도의 재측정요소	-14,742,284	-80,436,262	-34,080,739	-116,536,845		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	entity00244561_udf_IS_2019325201549222_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	      기타포괄손익-공정가치 측정 금융자산의 공정가치 변동	-3,373,828	-3,373,828	83,835,904	0		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   후속적으로 당기손익으로 재분류될 수 있는 항목	403,579,913	1,073,739,962	368,977,381	722,445,031		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	      해외사업장환산외환차이	288,651,664	896,320,003	336,098,806	725,777,507		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	entity00244561_udf_IS_201881312345734_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	      지분법자본변동	114,928,249	177,419,959	32,878,575	-3,332,476		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncome	반기총포괄이익(손실)	7,510,780,499	13,022,623,749	2,395,120,223	-4,190,938,140		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	반기순손익의 귀속						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	1,022,614,634	2,008,467,570	-332,531,169	-5,620,336,543		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	6,102,702,064	10,024,226,307	2,308,918,846	823,490,217		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncomeAttributableToAbstract	반기총포괄손익의 귀속						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncomeAttributableToOwnersOfParent	   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분	1,248,904,234	2,528,583,680	-85,328,510	-5,361,381,239		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests	   총 포괄손익, 비지배지분	6,261,876,265	10,494,040,069	2,480,448,733	1,170,443,099		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익(손실)						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	19	37	-6	-100		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[035080]	인터파크홀딩스	코스닥시장상장법인	479	무점포 소매업	12	2019-06-30	반기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)	19	37	-6	-100		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Revenue	매출액	86,544,777,163	153,494,953,102	48,695,606,865	103,273,987,083		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	84,698,498,491	152,002,079,324	70,840,399,466	141,544,176,891		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총손익	1,846,278,672	1,492,873,778	-22,144,792,601	-38,270,189,808		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	3,098,336,891	6,708,521,035	4,544,051,292	9,960,136,161		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업손익	-1,252,058,219	-5,215,647,257	-26,688,843,893	-48,230,325,969		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherGains	기타수익	2,164,721,023	4,464,739,301	1,238,838,610	2,843,398,398		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	4,875,738,280	7,770,597,216	567,617,028	1,374,747,856		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	2,817,972,451	6,023,216,684	7,754,586,324	20,887,050,013		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	2,722,661,684	5,339,685,826	3,660,853,693	19,626,321,501		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00369170_udf_IS_201932015434876_StatementOfComprehensiveIncomeAbstract	지분법손익	204,037,269	-939,108,989				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순손익	-3,663,727,440	-8,777,083,303	-21,923,889,680	-45,500,946,915		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	-2,027,665,074	-1,882,119,175	1,505,090,368	1,893,147,571		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순손익	-1,636,062,366	-6,894,964,128	-23,428,980,048	-47,394,094,486		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순손익의 귀속						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배주주지분 당기순손익	-1,636,062,366	-6,894,964,128	-24,183,534,387	-47,997,204,989		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배주주지분 당기순손익			754,554,339	603,110,503		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_OtherComprehensiveIncome	기타포괄손익	365,719,014	2,400,746,327	1,447,300,302	3,590,566,203		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   후속적으로 당기손익으로 재분류되는 항목						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	      해외사업환산손익	504,909,572	1,243,591,139	1,497,313,305	2,425,089,686		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	      지분법자본변동	-139,190,558	1,157,155,188				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류되지 않는항목						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	entity00369170_udf_IS_2017118141038436_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	      해외사업환산손익(비지배지분)			-50,013,003	1,165,476,517		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncome	총포괄손익	-1,270,343,352	-4,494,217,801	-21,981,679,746	-43,803,528,283		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncomeAttributableToAbstract	총포괄손익의 귀속						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncomeAttributableToOwnersOfParent	   지배주주지분 총포괄손익	-1,270,343,352	-4,494,217,801	-22,686,221,082	-45,572,115,303		
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[051370]	인터플렉스	코스닥시장상장법인	262	전자부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests	   비지배주주지분 총포괄손익			704,541,336	1,768,587,020		
