재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기반기	전기반기	전기	전전기
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInOperatingActivities	영업활동현금흐름	-477,559,501	-1,210,587,953		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_ProfitLossForStatementOfCashFlows	   당기순이익(손실)	1,644,241,409	1,370,527,006		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForReconcileProfitLoss	   당기순이익조정을 위한 가감	1,859,143,356	196,591,414		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForIncomeTaxExpense	      법인세비용	394,473,314	267,147,350		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForLossesOnForeignExchangeTranslations	      외화환산손실	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForBadDebtExpenses	      대손상각비	321,674,620	151,727,111		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDepreciationExpense	      감가상각비	516,246,052	468,310,439		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForAmortisationExpense	      무형자산상각비	0	7,500,000		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForProvisionForSeveranceIndemnities	      퇴직급여	681,195,969	651,552,776		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForImpairmentLossesOfIntangibleAssets	      무형자산손상차손	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForLossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법손실	536,588,600	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForShareBasedPayment	      주식보상비용(환입)	0			
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	entity00124276_udf_CF_2017115152911672_AdjustmentsForReconcileProfitLoss	      지급임차료	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForInterestExpenses	      이자비용	4,957,344	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForLossesOnDisposalsOfInvestments	      투자자산처분손실	80,484,603	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForLossesOnEvaluationOfInvestmentAssets	      투자자산평가손실	76,464,937	72,618,920		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForGainOnForeignExchangeTranslations	      외화환산이익	50,773,058	72,659,749		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForInterestIncome	      이자수익	69,120,921	64,088,596		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForGainsOnEvaluationOfInvestments	      투자자산평가이익	295,208,118	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForGainsOnDisposalsOfInvestments	      투자자산처분이익	321,930,895	73,595,048		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	entity00124276_udf_CF_2018881345225_AdjustmentsForReconcileProfitLoss	      매도가능증권처분이익	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법이익	0	1,210,321,789		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForGainOnDispositionOfTangibleAssets	      유형자산처분이익	15,909,091	1,600,000		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForLossesOnDispositionOfPropertyPlantAndEquipment	      유형자산처분손실	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	   영업활동으로인한자산ㆍ부채의변동	-3,902,772,576	-3,457,951,161		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInOtherReceivables	      미수금의 감소(증가)	4,328,011	167,691,766		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInAccruedIncome	      미수수익의 감소(증가)	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInPrepaidExpenses	      선급비용의 감소(증가)	-129,063,200	23,424,024		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable	      매출채권의 감소(증가)	-3,971,963,603	-3,109,980,081		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	entity00124276_udf_CF_20188813621195_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	      계약자산의 감소(증가)	-2,608,212,174	-663,781,951		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	entity00124276_udf_CF_20188813648729_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	      당기손익인식자산의 취득	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	entity00124276_udf_CF_20188813815578_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	      국고보조금의 감소(증가)	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInShortTermAdvancePayments	      단기선급금의 감소(증가)	-16,380,395	-280,536,800		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForDecreaseIncreaseInInventories	      재고자산의 감소(증가)	514,058,857	162,873,017		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInDeferredTaxAssets	      이연법인세자산의 감소(증가)	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForIncreaseDecreaseInTradeAccountPayable	      매입채무의 증가(감소)	523,519,590	-2,768,232,718		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInOtherPayables	      미지급금의 증가(감소)	-33,630,550	795,230,300		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInAccruedExpenses	      미지급비용의 증가(감소)	1,114,971,225	1,590,156,606		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInPaymentsOfIncomeTaxesPayable	      미지급법인세의 증가(감소)	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInAdvancesCustomers	      선수금의 증가(감소)	-47,877,000	20,552,295		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	entity00124276_udf_CF_201888131025836_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	      계약부채의 증가(감소)	867,698,972	488,451,524		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreaseDecreaseInIncomeReceivedInAdvance	      선수수익의 증가(감소)	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInWithholdingsBanks	      예수금의 증가(감소)	-198,896,802	16,439,587		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInLongTermGuaranteeDepositRent	      예수보증금의 증가(감소)	15,000,000			
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInLongTermOtherPayables	      장기미지급금의 증가(감소)	3,373,193	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInPostemploymentBenefitObligations	      퇴직급여채무의 증가(감소)	-253,389,570	-58,141,310		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInFairValueOfPlanAssets	      사외적립자산의공정가치의 감소(증가)	313,690,870	157,902,580		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_InterestReceivedClassifiedAsOperatingActivities	   이자수취(영업)	55,411,500	52,446,984		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_InterestPaidClassifiedAsOperatingActivities	   이자지급(영업)	4,957,344	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities	   법인세납부(환급)	365,239,824	-174,999,300		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_DividendsReceivedClassifiedAsOperatingActivities	   배당금수취(영업)	236,613,978	452,798,504		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInInvestingActivities	투자활동현금흐름	-383,847,711	-1,234,198,054		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProceedsFromGovernmentGrantsClassifiedAsInvestingActivities	   정부보조금의 수취	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfShortTermFinancialInstruments	   단기금융상품의 처분	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	entity00124276_udf_CF_2019225134458873_CashFlowsFromUsedInInvestingActivities	   상각후원가측정금융자산의 감소	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfLongTermFinancialInstruments	   장기금융상품의 처분	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfFairValueFinancialAsset	   당기손익인식금융자산의 처분	3,354,434,134	4,915,093,916		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfFinancialAssetsHeldToMaturity	   만기보유금융자산의 처분	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfAvailableForSaleFinancialAssets	   매도가능금융자산의 처분	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_DecreaseInLoans	   대여금의 감소	37,312,510	21,433,090		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfMachinery	   기계장치의 처분	0	1,600,000		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfFixturesAndFittings	   집기의 처분	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfVehicles	   차량운반구의 처분	15,909,091	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities	   무형자산의 처분	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_DecreaseInGuaranteeDeposits	   임차보증금의 감소	148,000,000	55,000,000		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfOtherIntangibleAssets	   기타무형자산의 처분	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	entity00124276_udf_CF_201711515954128_CashFlowsFromUsedInInvestingActivities	   선급금의 감소	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_IncreaseInLoans	   대여금의 증가	36,462,510	110,883,090		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfShortTermFinancialInstruments	   단기금융상품의 취득	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	entity00124276_udf_CF_2019225134550302_CashFlowsFromUsedInInvestingActivities	   상각후원가측정금융자산의 취득	-30,275,000	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfAvailableForSaleFinancialAssets	   당기손익인식자산의 취득	3,614,982,863	4,700,000,000		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfFinancialAssetsHeldToMaturity	   만기보유금융자산의 취득	0	34,668,970		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfLand	   토지의 취득	0	579,869,077		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfBuildings	   건물의 취득	0	686,093,923		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfStructure	   구축물의 취득	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfMachinery	   기계장치의 취득	0	92,810,000		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfOfficeEquipment	   공구와기구의 취득	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfFixturesAndFittings	   집기의 취득	41,858,000	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfVehicles	   차량운반구의 취득	117,262,800	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfConstructionInProgress	   건설중인자산의 취득	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities	   무형자산의 취득	1,662,273	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfInvestmentsAccountedForUsingEquityMethod	   지분법적용 투자지분의 취득	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_IncreaseInGuaranteeDeposits	   임차보증금의 증가	97,000,000	23,000,000		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInFinancingActivities	재무활동현금흐름	-542,720,856	-756,432,000		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ProceedsFromIssuingShares	   주식의 발행	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_RepaymentsOfShortTermBorrowings	   단기차입금의 상환	0	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities	   금융리스부채의 지급	80,456,856	0		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_DividendsPaidClassifiedAsFinancingActivities	   배당금지급	462,264,000	756,432,000		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EffectOfExchangeRateChangesOnCashAndCashEquivalents	현금및현금성자산에 대한 환율변동효과	50,773,058	71,919,576		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IncreaseDecreaseInCashAndCashEquivalents	현금및현금성자산의순증가(감소)	-1,353,355,010	-3,129,298,431		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtBeginningOfPeriodCf	기초현금및현금성자산	13,040,316,702	16,434,920,819		
현금흐름표, 간접법 - 별도재무제표	[008470]	부스타	코스닥시장상장법인	251	구조용 금속제품, 탱크 및 증기발생기 제조업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtEndOfPeriodCf	기말현금및현금성자산	11,686,961,692	13,305,622,388		
현금흐름표, 간접법 - 별도재무제표	[100120]	뷰웍스	코스닥시장상장법인	271	의료용 기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInOperatingActivities	영업활동현금흐름	9,729,992,539	8,925,602,801		
현금흐름표, 간접법 - 별도재무제표	[100120]	뷰웍스	코스닥시장상장법인	271	의료용 기기 제조업	12	2019-06-30	반기보고서	KRW	dart_ProfitLossForStatementOfCashFlows	   당기순이익	11,589,233,031	9,024,426,578		
현금흐름표, 간접법 - 별도재무제표	[100120]	뷰웍스	코스닥시장상장법인	271	의료용 기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AdjustmentsForReconcileProfitLoss	   당기순이익조정을 위한 가감	4,204,684,168	1,615,244,251		
현금흐름표, 간접법 - 별도재무제표	[100120]	뷰웍스	코스닥시장상장법인	271	의료용 기기 제조업	12	2019-06-30	반기보고서	KRW	dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	   영업활동으로인한자산ㆍ부채의변동	-3,461,729,822	152,717,209		
현금흐름표, 간접법 - 별도재무제표	[100120]	뷰웍스	코스닥시장상장법인	271	의료용 기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_InterestReceivedClassifiedAsOperatingActivities	   이자수취(영업)	150,889,392	98,380,828		
현금흐름표, 간접법 - 별도재무제표	[100120]	뷰웍스	코스닥시장상장법인	271	의료용 기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities	   법인세납부(환급)	2,753,084,230	1,965,166,065		
현금흐름표, 간접법 - 별도재무제표	[100120]	뷰웍스	코스닥시장상장법인	271	의료용 기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInInvestingActivities	투자활동현금흐름	-2,136,290,135	-9,032,085,919		
현금흐름표, 간접법 - 별도재무제표	[100120]	뷰웍스	코스닥시장상장법인	271	의료용 기기 제조업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfShortTermFinancialInstruments	   단기금융상품의 감소	2,706,028,175	13,477,300,000		
